typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,requestedYear,requestedMonth,requestedPeriod,requestedHSCode,productGroup,extractionMethod,extractedAtUTC
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,538.0,False,5,u,538.0,False,,False,0.0,False,209359.0,203353.0,209359.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,76,BRA,Brazil,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1306.0,False,5,u,1306.0,False,,False,0.0,False,25995.0,24845.0,25995.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,100,BGR,Bulgaria,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,145.0,False,5,u,145.0,False,,False,0.0,False,40793.0,39833.0,40793.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,99072.0,False,5,u,99072.0,False,,False,0.0,False,12216804.0,12171610.0,12216804.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,22608994.0,False,5,u,22608994.0,False,,False,0.0,False,93315699.0,92379914.0,93315699.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,203799.0,False,5,u,203799.0,False,,False,0.0,False,282081.0,279364.0,282081.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,188,CRI,Costa Rica,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,100780.0,False,5,u,100780.0,False,,False,0.0,False,88795062.0,88616808.0,88795062.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,191,HRV,Croatia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1500.0,False,5,u,1500.0,False,,False,0.0,False,6121.0,6046.0,6121.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,845.0,False,5,u,845.0,False,,False,0.0,False,48072.0,46318.0,48072.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,208,DNK,Denmark,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4198.0,False,5,u,4198.0,False,,False,0.0,False,201125.0,193612.0,201125.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,233,EST,Estonia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,12.0,False,5,u,12.0,False,,False,0.0,False,13928.0,13687.0,13928.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,246,FIN,Finland,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,75004.0,False,5,u,75004.0,False,,False,0.0,False,482684.0,457088.0,482684.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,251,FRA,France,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,938689.0,False,5,u,938689.0,False,,False,0.0,False,5026739.0,4966425.0,5026739.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,15543841.0,False,5,u,15543841.0,False,,False,0.0,False,32634174.0,32052296.0,32634174.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,300,GRC,Greece,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,117.0,False,5,u,117.0,False,,False,0.0,False,22512.0,21924.0,22512.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,348,HUN,Hungary,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,30.0,False,5,u,30.0,False,,False,0.0,False,4125.0,3750.0,4125.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,352,ISL,Iceland,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,524.0,False,5,u,524.0,False,,False,0.0,False,146801.0,146730.0,146801.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,699,IND,India,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,300409.0,False,5,u,300409.0,False,,False,0.0,False,197534.0,194501.0,197534.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,360,IDN,Indonesia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,102723.0,False,5,u,102723.0,False,,False,0.0,False,247459.0,244392.0,247459.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,372,IRL,Ireland,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,285633.0,False,5,u,285633.0,False,,False,0.0,False,149400039.0,148943016.0,149400039.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,376,ISR,Israel,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,5539491.0,False,5,u,5539491.0,False,,False,0.0,False,171031625.0,169864441.0,171031625.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,5519.0,False,5,u,5519.0,False,,False,0.0,False,659764.0,648377.0,659764.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,18002058.0,False,5,u,18002058.0,False,,False,0.0,False,47174165.0,46547187.0,47174165.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,428,LVA,Latvia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,68.0,False,5,u,68.0,False,,False,0.0,False,10911.0,10746.0,10911.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,440,LTU,Lithuania,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,50.0,False,5,u,50.0,False,,False,0.0,False,13890.0,13440.0,13890.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,442,LUX,Luxembourg,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,,False,0.0,False,6002.0,5980.0,6002.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,23383788.0,False,5,u,23383788.0,False,,False,0.0,False,530018816.0,527946527.0,530018816.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,470,MLT,Malta,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,914447.0,False,5,u,914447.0,False,,False,0.0,False,8207633.0,8163135.0,8207633.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,704268.0,False,5,u,704268.0,False,,False,0.0,False,5598596.0,5569906.0,5598596.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,504,MAR,Morocco,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,398304.0,False,5,u,398304.0,False,,False,0.0,False,139259.0,133752.0,139259.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3799.0,False,5,u,3799.0,False,,False,0.0,False,390902.0,386004.0,390902.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,579,NOR,Norway,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6061.0,False,5,u,6061.0,False,,False,0.0,False,261768.0,256323.0,261768.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,490,S19,"Other Asia, nes",0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,39895930.0,False,5,u,39895930.0,False,,False,0.0,False,189603502.0,188260020.0,189603502.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,608,PHL,Philippines,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,16984142.0,False,5,u,16984142.0,False,,False,0.0,False,32610122.0,32353824.0,32610122.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,616,POL,Poland,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,210476.0,False,5,u,210476.0,False,,False,0.0,False,1462385.0,1459981.0,1462385.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,620,PRT,Portugal,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6410.0,False,5,u,6410.0,False,,False,0.0,False,19136.0,18836.0,19136.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,12430991.0,False,5,u,12430991.0,False,,False,0.0,False,76778891.0,76365274.0,76778891.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,642,ROU,Romania,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,36.0,False,5,u,36.0,False,,False,0.0,False,17987.0,17821.0,17987.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,688,SRB,Serbia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,7.0,False,5,u,7.0,False,,False,0.0,False,5241.0,4791.0,5241.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,702,SGP,Singapore,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,30046015.0,False,5,u,30046015.0,False,,False,0.0,False,26204882.0,26115704.0,26204882.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,703,SVK,Slovakia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1478.0,False,5,u,1478.0,False,,False,0.0,False,100695.0,100430.0,100695.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,705,SVN,Slovenia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,59.0,False,5,u,59.0,False,,False,0.0,False,13138.0,12978.0,13138.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,710,ZAF,South Africa,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,304.0,False,5,u,304.0,False,,False,0.0,False,51214.0,50009.0,51214.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,724,ESP,Spain,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,63257.0,False,5,u,63257.0,False,,False,0.0,False,420971.0,411516.0,420971.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,752,SWE,Sweden,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2303.0,False,5,u,2303.0,False,,False,0.0,False,883618.0,876715.0,883618.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,757,CHE,Switzerland,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,739445.0,False,5,u,739445.0,False,,False,0.0,False,1267651.0,1261016.0,1267651.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,764,THA,Thailand,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,42080459.0,False,5,u,42080459.0,False,,False,0.0,False,53760316.0,53488760.0,53760316.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,360.0,False,5,u,360.0,False,,False,0.0,False,61300.0,61200.0,61300.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,784,ARE,United Arab Emirates,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,5450.0,False,5,u,5450.0,False,,False,0.0,False,11127.0,10960.0,11127.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,392129.0,False,5,u,392129.0,False,,False,0.0,False,2020217.0,1985550.0,2020217.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1269163.0,False,5,u,1269163.0,False,,False,0.0,False,232070443.0,230773214.0,232070443.0,0,True,False,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,0,W00,World,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,233466184.0,False,5,u,233466184.0,False,,False,0.0,False,1764619583.0,1754594735.0,1764619583.0,0,False,True,2023,6,202306,854231,Processors and controllers,previewFinalData,2026-07-17T03:28:20.516889+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,40,AUT,Austria,0,W00,World,H6,HS,True,854232,Electronic integrated circuits; memories,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,42.0,False,5,u,42.0,False,43.173,True,0.0,False,92830.0,91587.0,92830.0,4,True,False,2023,6,202306,854232,Memory integrated circuits,previewFinalData,2026-07-17T03:28:23.719775+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,True,854232,Electronic integrated circuits; memories,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,8.0,False,5,u,8.0,False,12.269,True,0.0,False,26381.0,26306.0,26381.0,4,True,False,2023,6,202306,854232,Memory integrated circuits,previewFinalData,2026-07-17T03:28:23.719775+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,854232,Electronic integrated circuits; memories,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4664238.0,False,5,u,4664238.0,False,913.729,True,0.0,False,1964679.0,1952295.0,1964679.0,4,True,False,2023,6,202306,854232,Memory integrated circuits,previewFinalData,2026-07-17T03:28:23.719775+00:00
C,M,20230601,2023,6,202306,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H6,HS,True,854232,Electronic integrated circuits; memories,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,11203780.0,False,5,u,11203780.0,False,4707.555,True,0.0,False,10122077.0,10031566.0,10122077.0,4,True,False,2023,6,202306,854232,Memory integrated circuits,previewFinalData,2026-07-17T03:28:23.719775+00:00
